epoch,loss,val_loss
0,68234.859375,15870.189453125
1,13607.5546875,12280.43359375
2,11604.8017578125,11038.5830078125
3,10217.8203125,9536.060546875
4,9114.978515625,7862.18017578125
5,7342.12939453125,6695.41259765625
6,6415.50244140625,5888.65869140625
7,5608.69189453125,5135.2548828125
8,5386.708984375,6838.1708984375
9,5612.4638671875,5085.38818359375
10,5192.6708984375,5769.7958984375
11,4998.46240234375,4843.060546875
12,4631.62255859375,3949.682861328125
13,6367.16650390625,8428.75390625
14,5495.9833984375,4717.90576171875
15,4436.9267578125,4456.48095703125
16,4156.38427734375,3883.427734375
17,3950.720458984375,3916.74609375
18,4050.493896484375,3746.158203125
19,3867.088134765625,3815.795654296875
20,3783.50146484375,3398.928466796875
21,3634.66748046875,3331.0380859375
22,3533.84619140625,3414.342041015625
23,3447.6123046875,3320.050048828125
24,3557.97802734375,3006.787109375
25,3429.12255859375,3000.895751953125
26,3182.064697265625,3069.3447265625
27,3164.3818359375,3092.08056640625
28,3562.680908203125,3462.357666015625
29,3195.5712890625,3251.098388671875
30,3218.64892578125,3289.638916015625
31,3038.0498046875,3228.87255859375
32,3231.70751953125,3274.96142578125
33,3191.6982421875,3142.514404296875
34,3343.559326171875,3129.925048828125
35,2959.32080078125,3615.923828125
36,3076.985595703125,3895.451904296875
37,3229.909423828125,3443.274169921875
38,2855.454833984375,2933.62744140625
39,2814.861328125,3649.898681640625
40,2709.929931640625,2558.587646484375
41,2750.88623046875,2588.457275390625
42,2667.12939453125,2668.89697265625
43,2579.08203125,2245.228515625
44,2546.609375,2194.960693359375
45,2345.005126953125,2280.25048828125
46,2249.0673828125,1926.3983154296875
47,2144.089111328125,2160.880615234375
48,2108.052978515625,2028.0748291015625
49,2038.495361328125,1812.131103515625
50,2018.2862548828125,1979.00927734375
51,1959.3128662109375,2410.43017578125
52,1872.1947021484375,1950.7940673828125
53,1898.2947998046875,2029.4647216796875
54,1634.0072021484375,1384.0245361328125
55,1346.3759765625,1258.3585205078125
56,1274.2669677734375,1182.9761962890625
57,1345.852294921875,1525.6318359375
58,2573.259521484375,2254.057373046875
59,1965.7352294921875,2343.9267578125
60,1505.144287109375,1024.20556640625
61,1043.68017578125,705.5645751953125
62,952.1046142578125,1004.449951171875
63,945.7573852539062,297.8028869628906
64,588.6868286132812,397.3590087890625
65,334.47430419921875,558.9335327148438
66,218.9699249267578,-175.2727508544922
67,400.3440246582031,1132.963134765625
68,-305.4154052734375,-1240.7230224609375
69,-892.5830078125,-1181.05029296875
70,-1140.161865234375,-982.8582153320312
71,-1183.48388671875,-1727.1588134765625
72,-1371.5277099609375,-1304.1766357421875
73,-1264.924560546875,-1834.85400390625
74,-1493.50830078125,-1908.2626953125
75,-1187.8685302734375,-1144.9598388671875
76,-1459.070556640625,-1591.204833984375
77,-1568.994873046875,-2094.667236328125
78,-1269.6688232421875,163.77877807617188
79,-1018.2384643554688,-1438.5509033203125
80,-1628.667724609375,-2350.927490234375
81,-1846.13671875,510.78021240234375
82,-1862.37060546875,-2223.90625
83,-1950.3819580078125,-2020.1212158203125
84,-2088.64208984375,-1322.81787109375
85,-2075.69189453125,-2209.0927734375
86,-2159.7587890625,-2035.1636962890625
87,-2240.898193359375,-2672.56591796875
88,-2330.216552734375,-2448.450927734375
89,-2427.09033203125,-2467.032958984375
90,-2288.101806640625,-2291.40087890625
91,-2043.86279296875,-2403.181396484375
92,-2365.919189453125,-1496.552734375
93,-2339.919189453125,-2630.5498046875
94,-2584.864501953125,-2969.87255859375
95,-2562.59033203125,-2959.01953125
96,-2617.89404296875,-2894.336669921875
97,-2764.244873046875,-3000.65576171875
98,-2793.080322265625,-3100.019287109375
99,-2766.46435546875,-2486.813720703125
100,-2786.139892578125,-2706.218505859375
101,-3055.12451171875,-2620.7080078125
102,-2977.050048828125,-3474.981201171875
103,-3088.92431640625,-3274.97265625
104,-3119.14990234375,-2952.21728515625
105,-3033.75537109375,-3348.564208984375
106,-3021.35546875,-3320.92919921875
107,-3146.507568359375,-2736.16455078125
108,-3149.001220703125,-3693.01025390625
109,-3270.621337890625,-3525.01953125
110,-3238.366943359375,-3366.653564453125
111,-3241.141357421875,-3757.9072265625
112,-3367.516845703125,-2964.02783203125
113,-3471.751953125,-3735.33447265625
114,-3493.704833984375,-3960.40185546875
115,-3687.22216796875,-3838.772705078125
116,-3611.744140625,-3494.735595703125
117,-3573.91845703125,-4216.59765625
118,-3727.1025390625,-4001.864013671875
119,-3790.609375,-2475.566162109375
120,-3774.797119140625,-3624.669189453125
121,-3736.554443359375,-3538.305908203125
122,-3794.264404296875,-3811.824951171875
123,-3671.347412109375,-3649.116455078125
124,-3439.79248046875,-3662.334228515625
125,-3397.288330078125,-2844.050048828125
126,-3387.880126953125,-2339.515869140625
127,-3405.398193359375,-3944.919677734375
128,-3334.283447265625,-3928.15673828125
129,-3384.989990234375,-3737.93896484375
130,-3150.781005859375,-3394.505615234375
131,-3200.1640625,-3553.9619140625
132,-3473.01953125,-3619.95361328125
133,-3444.30126953125,-2276.495849609375
134,-3410.339111328125,-3315.54248046875
135,-3110.183837890625,-4258.1455078125
136,-3804.857421875,-3772.453369140625
137,-3940.382080078125,-3662.2265625
138,-3946.564453125,-3638.73583984375
139,-4109.60546875,-4146.8427734375
140,-4035.705810546875,-3672.834228515625
141,-4001.70751953125,-4323.705078125
142,-4065.170166015625,-4200.33154296875
143,-4145.056640625,-3503.133544921875
144,-4212.8408203125,-4061.2392578125
145,-4181.068359375,-4321.50341796875
146,-4311.4189453125,-4269.11865234375
147,-4287.3984375,-4413.39111328125
148,-4333.30908203125,-4691.3837890625
149,-4463.6845703125,-4792.75390625
150,-4560.91650390625,-4644.7998046875
151,-4504.87939453125,-4557.1318359375
152,-4444.181640625,-4437.509765625
153,-4502.43017578125,-3980.861083984375
154,-4480.18603515625,-4726.40380859375
155,-4551.94677734375,-4764.5869140625
156,-4323.01416015625,-4329.19140625
157,-4283.7197265625,-3959.579833984375
158,-4321.177734375,-4558.7373046875
159,-4488.34326171875,-3997.881591796875
160,-4418.2734375,-4456.1962890625
161,-4512.31982421875,-4724.48095703125
162,-4573.06396484375,-4442.8720703125
163,-4595.1181640625,-4026.183349609375
164,-4613.87255859375,-4786.05078125
165,-4654.00830078125,-4472.34619140625
166,-4574.77783203125,-4052.64453125
167,-4495.70458984375,-4442.560546875
168,-4577.53125,-4732.73583984375
169,-4664.91259765625,-5131.89306640625
170,-4691.7548828125,-4619.7841796875
171,-4660.12109375,-4363.77099609375
172,-4570.7177734375,-4905.05908203125
173,-4676.658203125,-3984.315673828125
174,-4663.91064453125,-4664.333984375
175,-4681.45947265625,-5086.748046875
176,-4660.12353515625,-4538.27685546875
177,-4591.40087890625,-5215.46630859375
178,-4653.0078125,-4946.6064453125
179,-4826.8720703125,-2609.45703125
180,-4646.95263671875,-5107.01806640625
181,-4626.1611328125,-4959.544921875
182,-4704.32080078125,-4660.11767578125
183,-4757.2490234375,-4655.47607421875
184,-4658.79248046875,-4313.541015625
185,-4834.47607421875,-4364.005859375
186,-4932.8779296875,-5060.9892578125
187,-5030.31494140625,-3113.979736328125
188,-4991.61767578125,-5543.6591796875
189,-4871.7099609375,-5452.21923828125
190,-5038.4052734375,-4941.57080078125
191,-4958.88525390625,-5119.52734375
192,-4992.06005859375,-5552.04541015625
193,-5035.8349609375,-5038.23193359375
194,-4961.041015625,-5498.041015625
195,-5118.5654296875,-5224.75146484375
196,-5098.5732421875,-4996.74560546875
197,-5063.91845703125,-5627.8408203125
198,-4968.08154296875,-5082.2666015625
199,-4915.01318359375,-5445.86376953125
200,-5126.03173828125,-4476.5576171875
201,-5101.4375,-4646.986328125
202,-5156.8349609375,-5244.07373046875
203,-5291.091796875,-5526.21337890625
204,-5075.837890625,-4289.26611328125
205,-5191.71240234375,-5114.208984375
206,-4965.7109375,-5471.365234375
207,-5139.1298828125,-4777.28076171875
208,-5414.77783203125,-5280.74853515625
209,-5209.55810546875,-4404.81103515625
210,-5404.62841796875,-4549.7314453125
211,-5265.89013671875,-5343.10302734375
212,-5472.84765625,-4867.060546875
213,-5311.2138671875,-5838.2119140625
214,-5584.98486328125,-4698.275390625
215,-5505.20263671875,-5936.60693359375
216,-4834.95947265625,-4466.2919921875
217,-4999.9951171875,-5087.49853515625
218,-5371.6943359375,-5824.361328125
219,-5453.93896484375,-5797.34814453125
220,-5399.43798828125,-5382.07470703125
221,-5414.4462890625,-5611.04248046875
222,-5528.091796875,-5986.12744140625
223,-5495.345703125,-5384.6123046875
224,-5436.2109375,-5720.5654296875
225,-5507.67578125,-5564.80712890625
226,-5570.97265625,-5751.90966796875
227,-5598.88330078125,-5429.64501953125
228,-5604.83349609375,-6164.87158203125
229,-5479.39453125,-6280.71533203125
230,-5415.56201171875,-5929.63232421875
231,-5837.455078125,-6031.076171875
232,-5746.19921875,-6237.6796875
233,-5692.154296875,-5894.5146484375
234,-5721.00537109375,-5706.4482421875
235,-5723.0673828125,-5319.3076171875
236,-5689.2900390625,-5987.796875
237,-5764.662109375,-6098.76708984375
238,-5834.5302734375,-4944.75244140625
239,-5847.673828125,-5515.048828125
240,-5468.17578125,-6242.748046875
241,-5946.3037109375,-6087.5166015625
242,-6062.9990234375,-6462.7119140625
243,-5927.265625,-5681.35498046875
244,-5950.4228515625,-5845.45947265625
245,-5930.01220703125,-5944.05224609375
246,-5961.78564453125,-5941.1806640625
247,-5991.14208984375,-6005.08056640625
248,-6064.9736328125,-6329.76611328125
249,-6108.7021484375,-6233.6650390625
250,-6054.48779296875,-5996.4111328125
251,-6041.17822265625,-5646.15966796875
252,-6099.31884765625,-6470.59130859375
253,-6097.3681640625,-6390.13720703125
254,-5984.580078125,-5972.0791015625
255,-6070.630859375,-5545.02099609375
256,-6221.27490234375,-6680.03271484375
257,-6364.6787109375,-6214.759765625
258,-6316.390625,-6238.6708984375
259,-6358.17626953125,-6394.482421875
260,-6358.41845703125,-6296.5087890625
261,-6364.0517578125,-6795.2734375
262,-6104.07275390625,-6002.89208984375
263,-6078.6162109375,-5538.79833984375
264,-6165.73974609375,-6178.53466796875
265,-6213.46533203125,-6698.76611328125
266,-6221.93408203125,-6221.75537109375
267,-5904.5068359375,-6642.91357421875
268,-6215.4970703125,-6557.47314453125
269,-6487.15087890625,-6227.6357421875
270,-6585.39990234375,-6303.904296875
271,-6456.15234375,-6749.31689453125
272,-6511.49365234375,-6286.03857421875
273,-6532.13232421875,-6366.0869140625
274,-6526.8505859375,-6749.33447265625
275,-6546.40771484375,-6173.72216796875
276,-6550.06591796875,-6717.44970703125
277,-6585.93701171875,-6250.75634765625
278,-6611.09033203125,-6878.06396484375
279,-6637.185546875,-6786.16650390625
280,-6563.6953125,-6363.83251953125
281,-6568.48388671875,-6763.4013671875
282,-6559.76123046875,-6532.166015625
283,-6527.5986328125,-6380.68896484375
284,-6578.85498046875,-5146.294921875
285,-6521.97412109375,-5653.16748046875
286,-6501.451171875,-6844.51416015625
287,-6486.1005859375,-7078.35693359375
288,-6566.734375,-7095.8447265625
289,-6502.0380859375,-6714.99072265625
290,-6599.294921875,-6565.98779296875
291,-6582.5107421875,-6500.0224609375
292,-6462.34765625,-6935.77294921875
293,-6614.78125,-7143.18896484375
294,-6585.76220703125,-5757.66357421875
295,-6619.16552734375,-6840.14208984375
296,-6632.8037109375,-7039.138671875
297,-6582.08740234375,-5650.9609375
298,-6638.82275390625,-6037.39453125
299,-6683.09130859375,-6932.2880859375
300,-6711.60986328125,-7151.74462890625
301,-6673.15673828125,-5022.89306640625
302,-6660.73095703125,-7146.6865234375
303,-6700.4755859375,-6873.1015625
304,-6675.49169921875,-6306.74853515625
305,-6654.4072265625,-6673.83251953125
306,-6777.00732421875,-6215.23876953125
307,-6804.73388671875,-6370.64501953125
308,-6770.8740234375,-6442.59130859375
309,-6676.8359375,-7408.8525390625
310,-6775.203125,-7277.62841796875
311,-6625.51904296875,-7104.80322265625
312,-6622.29248046875,-6116.7021484375
313,-6521.26123046875,-7026.74658203125
314,-6694.54248046875,-6761.02001953125
315,-6706.8310546875,-6797.64306640625
316,-6851.29443359375,-6699.00244140625
317,-6569.67333984375,-6672.70556640625
318,-6726.45068359375,-6860.962890625
319,-6734.24072265625,-6439.45556640625
320,-6705.5048828125,-6906.0048828125
321,-6709.37255859375,-6822.7412109375
322,-6770.14208984375,-6187.837890625
323,-6822.25390625,-7221.13818359375
324,-6787.810546875,-6109.93017578125
325,-6723.87939453125,-6797.7451171875
326,-6850.51318359375,-7097.38037109375
327,-6874.68701171875,-6530.3427734375
328,-6671.19482421875,-7136.7275390625
329,-6903.4287109375,-7098.3017578125
330,-6839.71240234375,-6597.28076171875
331,-6973.88916015625,-7181.32958984375
332,-7017.78857421875,-7235.61376953125
333,-6983.46240234375,-6877.41552734375
334,-6975.5693359375,-7007.0400390625
335,-6939.5771484375,-6938.77490234375
336,-6986.02001953125,-7269.197265625
337,-6893.1279296875,-6437.0166015625
338,-7100.97998046875,-7154.53515625
339,-6962.4423828125,-7222.34326171875
340,-7026.70166015625,-6798.9951171875
341,-7019.052734375,-7182.9775390625
342,-6979.03466796875,-7531.90966796875
343,-6885.046875,-7251.56103515625
344,-6976.89111328125,-7491.12548828125
345,-7068.1826171875,-6983.75537109375
346,-7008.251953125,-7278.52587890625
347,-7065.15625,-6778.25439453125
348,-7027.93310546875,-7147.484375
349,-6958.9052734375,-6886.6513671875
350,-6962.24462890625,-7163.650390625
351,-6996.3115234375,-7378.5634765625
352,-7019.53466796875,-5723.123046875
353,-7207.634765625,-7619.90087890625
354,-7213.13330078125,-6957.26123046875
355,-7144.896484375,-6721.91650390625
