epoch,loss,val_loss
0,45378.33984375,17983.578125
1,14678.2080078125,11872.7373046875
2,9838.7177734375,7719.61279296875
3,6379.298828125,5367.88134765625
4,5336.64697265625,5121.72216796875
5,4982.7060546875,5009.353515625
6,4720.58447265625,4444.767578125
7,4412.53369140625,4464.39453125
8,4056.295166015625,3980.03955078125
9,3732.093017578125,3551.29052734375
10,3737.859130859375,3154.57568359375
11,3236.03759765625,3189.80322265625
12,3160.963134765625,2770.081787109375
13,2815.32861328125,2564.063720703125
14,2725.257080078125,2782.004638671875
15,2690.94091796875,2564.02392578125
16,2446.55419921875,2246.354248046875
17,2163.784912109375,1988.7958984375
18,2363.878662109375,2003.385986328125
19,1725.5650634765625,1590.247802734375
20,884.7471313476562,720.8880004882812
21,571.00537109375,3285.22509765625
22,429.4084167480469,1000.403076171875
23,-209.0484161376953,-361.8282165527344
24,-581.6156616210938,-708.0588989257812
25,-512.1083984375,-166.70050048828125
26,-635.8240356445312,-1256.497314453125
27,-717.3692626953125,-1190.641357421875
28,-905.6285400390625,-1328.67578125
29,-933.744140625,-1338.4837646484375
30,-845.1659545898438,-549.3911743164062
31,-830.2547607421875,-1199.7230224609375
32,-968.5684814453125,-1336.775146484375
33,-1076.234619140625,-1241.682373046875
34,-1196.85791015625,-1546.849609375
35,-1525.74755859375,-1700.91845703125
36,-1528.2161865234375,-1651.016357421875
37,-1658.6453857421875,-1301.187255859375
38,-1753.5028076171875,-1704.382080078125
39,-1963.5322265625,-1388.8785400390625
40,-1936.19384765625,-2372.422119140625
41,-2012.228759765625,-1761.5533447265625
42,-1883.026123046875,-2010.68408203125
43,-2090.882080078125,-2708.782470703125
44,-2250.994140625,-2741.005126953125
45,-2158.736083984375,-3044.358154296875
46,-2481.613037109375,-2759.98291015625
47,-2887.77978515625,-3108.931884765625
48,-3239.976318359375,-3319.80322265625
49,-3304.40576171875,-3494.85595703125
50,-3649.256591796875,-3388.545654296875
51,-3564.87939453125,-3087.352294921875
52,-4035.62744140625,-4606.4560546875
53,-4371.49462890625,-4723.787109375
54,-4426.623046875,-4970.02685546875
55,-4743.2119140625,-4829.50341796875
56,-4823.2822265625,-5414.9541015625
57,-5109.1494140625,-4671.5205078125
58,-4796.34326171875,-4530.0546875
59,-4694.47314453125,-4070.097900390625
60,-4572.583984375,-4414.98095703125
61,-4404.02197265625,-5362.1953125
62,-4530.017578125,-4934.3994140625
63,-4576.31201171875,-5078.072265625
64,-4724.99462890625,-5103.52685546875
65,-4886.640625,-4517.7568359375
66,-4924.693359375,-5261.39306640625
67,-4822.25341796875,-4782.912109375
68,-4837.44873046875,-5468.21044921875
69,-5034.5302734375,-4781.63818359375
70,-5139.03173828125,-2213.97802734375
71,-5049.9765625,-5566.3525390625
72,-5164.20703125,-3271.048095703125
73,-5302.3330078125,-5574.923828125
74,-5386.03515625,-5676.38525390625
75,-5593.7080078125,-5103.5947265625
76,-5469.1318359375,-5665.43408203125
77,-5592.814453125,-6024.75390625
78,-5646.74951171875,-5130.83984375
79,-5581.90087890625,-5633.419921875
80,-5601.23095703125,-5990.13916015625
81,-5623.03759765625,-4964.74658203125
82,-5726.90869140625,-5417.6455078125
83,-5800.33837890625,-6100.4326171875
84,-5911.703125,-5793.6884765625
85,-6014.42138671875,-6088.35400390625
86,-6230.1357421875,-6496.01513671875
87,-6390.87353515625,-6508.8125
88,-6333.1630859375,-6813.072265625
89,-6195.30419921875,-6673.64990234375
90,-6186.24560546875,-6546.37255859375
91,-6292.84423828125,-5743.537109375
92,-6115.0546875,-4719.6201171875
93,-6383.9892578125,-3674.917724609375
94,-6428.51171875,-6151.0087890625
95,-6688.1982421875,-6532.06103515625
96,-6770.82275390625,-6962.439453125
97,-6621.23095703125,-5103.73828125
98,-6495.58837890625,-6252.57373046875
99,-6227.84423828125,-5367.51220703125
100,-6495.55859375,-6569.10400390625
101,-6600.37548828125,-6256.8828125
102,-6617.68212890625,-6701.1796875
103,-6396.57421875,-6239.26611328125
104,-6449.3349609375,-7288.7861328125
105,-6569.05615234375,-6568.75146484375
106,-6558.3232421875,-6659.9052734375
107,-6648.59423828125,-7044.40625
108,-6565.80126953125,-4461.71533203125
109,-6451.486328125,-6482.46533203125
110,-6739.4541015625,-6382.11572265625
111,-7260.2548828125,-7274.85498046875
112,-6918.271484375,-7266.107421875
113,-7015.70361328125,-7272.0166015625
114,-7122.80224609375,-7306.41162109375
115,-7201.03173828125,-7651.93212890625
116,-7173.4189453125,-4874.15380859375
117,-7077.83984375,-7265.24853515625
118,-7303.8515625,-7467.85302734375
119,-7289.609375,-6678.89404296875
120,-7067.70751953125,-7424.1552734375
121,-7163.22265625,-6421.25390625
122,-7126.703125,-8391.3935546875
123,-6868.12890625,-6503.880859375
124,-6873.18310546875,-7450.54248046875
125,-6833.48974609375,-7163.93701171875
126,-7109.37939453125,-6468.14697265625
127,-6949.1572265625,-7038.68310546875
128,-7066.10888671875,-7907.80615234375
129,-7146.3427734375,-5659.28759765625
130,-7134.97314453125,-6962.16552734375
