epoch,loss,val_loss
0,60236.42578125,22582.361328125
1,17268.45703125,13872.7568359375
2,12695.337890625,11347.1708984375
3,10103.1845703125,8235.2900390625
4,7210.236328125,6900.09521484375
5,5782.646484375,6476.984375
6,5396.71826171875,4389.19921875
7,4561.98046875,5057.275390625
8,4435.59912109375,4535.05810546875
9,4422.20654296875,4322.697265625
10,4277.017578125,4758.525390625
11,3845.23046875,3156.4287109375
12,3479.079833984375,3994.607177734375
13,3433.951171875,3115.311767578125
14,3239.8251953125,3628.416259765625
15,3082.588623046875,3264.954833984375
16,2876.465087890625,2822.156982421875
17,2550.848388671875,2505.98486328125
18,2672.54345703125,2816.4921875
19,2774.496337890625,2793.163818359375
20,2732.05322265625,2621.57568359375
21,2624.197509765625,2294.731201171875
22,2558.3251953125,2257.81982421875
23,2500.971435546875,2615.686279296875
24,2522.4482421875,2714.03564453125
25,2416.87841796875,2345.04443359375
26,2304.323974609375,2171.952392578125
27,2239.90185546875,2409.318603515625
28,2170.765380859375,1950.241455078125
29,2123.77734375,1977.7164306640625
30,2120.095458984375,1867.5482177734375
31,2082.25537109375,1940.33349609375
32,1973.279052734375,2430.03759765625
33,1794.2562255859375,1587.3770751953125
34,1738.015380859375,1942.863037109375
35,1663.9171142578125,1854.905517578125
36,1691.4053955078125,1981.6309814453125
37,1575.0712890625,1774.79638671875
38,1722.3895263671875,2150.148681640625
39,1656.6832275390625,1463.6641845703125
40,1359.194091796875,1485.539794921875
41,1157.631591796875,1163.25439453125
42,1018.7982788085938,1177.89111328125
43,844.5397338867188,678.1621704101562
44,730.652587890625,249.30050659179688
45,445.7386169433594,328.671630859375
46,92.31524658203125,263.1882629394531
47,-38.399444580078125,-269.21319580078125
48,-331.9451599121094,-769.0374755859375
49,-624.6107177734375,-866.5684814453125
50,-703.380859375,-942.74755859375
51,-1145.466552734375,-1202.2039794921875
52,-1295.97119140625,-1384.028076171875
53,-1258.7161865234375,-1742.630615234375
54,-1495.6143798828125,-1205.7362060546875
55,-1566.0921630859375,-1660.49072265625
56,-1649.69287109375,-821.30615234375
57,-1879.691162109375,-2210.64013671875
58,-2263.142822265625,-2301.383056640625
59,-1980.71875,-1881.34130859375
60,-2082.636962890625,-2248.882568359375
61,-2466.170166015625,-3060.040283203125
62,-2567.65185546875,-2230.0576171875
63,-2563.072509765625,-3032.012939453125
64,-2543.236572265625,-2898.95458984375
65,-2741.70849609375,-2442.848876953125
