epoch,loss,val_loss
0,40946.47265625,19083.708984375
1,16702.8671875,15326.59375
2,13513.341796875,10459.04296875
3,8756.05078125,6320.1298828125
4,7127.240234375,5892.62744140625
5,6106.150390625,5370.275390625
6,5275.73486328125,5899.8525390625
7,5383.2216796875,5831.490234375
8,5140.6640625,4719.8056640625
9,4950.16650390625,4881.00146484375
10,4415.7099609375,4259.45166015625
11,4211.46875,4607.14111328125
12,4190.0419921875,4447.8154296875
13,4052.656982421875,3613.112548828125
14,3663.552978515625,3431.5517578125
15,3451.976806640625,3412.760986328125
16,3319.62890625,3124.922119140625
17,3122.445556640625,3095.416748046875
18,3045.847412109375,3105.420654296875
19,2922.946533203125,2909.68115234375
20,2874.223876953125,2561.430419921875
21,2748.67626953125,2513.454345703125
22,2537.7685546875,2383.354248046875
23,2537.849853515625,2438.322998046875
24,2606.131103515625,2398.41455078125
25,2541.91650390625,2838.07373046875
26,2404.60302734375,2112.214599609375
27,2267.0576171875,2088.408203125
28,2159.11181640625,2127.34521484375
29,2137.712890625,2097.465087890625
30,2276.056640625,2268.689453125
31,2262.250732421875,2009.8216552734375
32,2091.220458984375,1797.4644775390625
33,2094.64892578125,1622.750732421875
34,1649.2275390625,1438.8604736328125
35,1312.6976318359375,822.67431640625
36,1090.6334228515625,923.6965942382812
37,891.7659301757812,826.4273681640625
38,948.2627563476562,605.0587768554688
39,1004.8431396484375,1440.3720703125
40,920.9179077148438,976.6504516601562
41,850.3883056640625,1137.1834716796875
42,723.627685546875,747.9662475585938
43,705.2515258789062,664.9989624023438
44,590.1588745117188,697.0099487304688
45,274.4444885253906,995.3447875976562
46,309.87567138671875,1529.1474609375
47,210.47769165039062,-111.23443603515625
48,-136.16615295410156,-463.3670654296875
49,-295.01934814453125,-511.68817138671875
50,-279.2378234863281,-745.3057250976562
51,-164.6245574951172,-372.1883239746094
52,-445.1866760253906,172.91207885742188
53,-586.4047241210938,-1362.452392578125
54,-960.0133666992188,-1354.367919921875
55,-1312.365234375,-804.054443359375
56,-1435.273193359375,-611.4972534179688
57,-1594.6014404296875,-542.2546997070312
58,-1716.8812255859375,-769.8729248046875
59,-1462.72265625,-1381.54296875
60,-1672.0,-1274.8924560546875
61,-1782.1497802734375,-1355.5286865234375
62,-1851.9476318359375,-2318.828125
63,-2235.494384765625,-2925.259033203125
64,-2171.03955078125,-1810.5955810546875
65,-2229.344970703125,-1017.0695190429688
66,-2240.156982421875,-1777.705810546875
67,-2574.657470703125,-2692.510986328125
68,-2579.457275390625,-3195.148193359375
69,-2515.212646484375,-3192.901123046875
70,-2442.630859375,-2173.82861328125
71,-2556.667724609375,-1666.8460693359375
72,-2697.334228515625,-2301.54345703125
73,-2966.40283203125,-3210.732421875
74,-2930.267578125,-3290.666748046875
75,-2827.293212890625,-2326.90576171875
76,-2938.27294921875,-3153.271240234375
77,-3096.2568359375,-2997.70556640625
78,-3176.040771484375,-3526.77734375
79,-3095.8984375,-3372.6005859375
80,-3128.23193359375,-2325.63916015625
81,-3084.59521484375,-3004.091796875
82,-2987.4697265625,-3221.141357421875
83,-3047.8876953125,-2400.45849609375
84,-3001.190673828125,-2811.248046875
85,-2957.971923828125,-3327.643798828125
86,-2895.31591796875,-3397.40869140625
87,-3134.19873046875,-1971.238037109375
88,-3035.091796875,-3734.3515625
89,-2944.1640625,-3069.547119140625
90,-2930.999267578125,-3037.302001953125
91,-2990.168701171875,-3556.607177734375
92,-3059.41455078125,-2053.095947265625
93,-2660.184326171875,-1755.4710693359375
94,-3025.847900390625,-2124.712646484375
95,-2922.26318359375,-2311.389892578125
96,-3025.004150390625,-3692.38525390625
97,-3014.112060546875,-3384.821044921875
98,-3081.997802734375,-3551.027099609375
99,-3139.444091796875,-3605.01318359375
100,-3147.847900390625,-2002.085205078125
101,-3183.537109375,-3104.650146484375
102,-3258.23193359375,-2046.4990234375
103,-3374.693603515625,-3832.38427734375
104,-3459.2626953125,-3218.152587890625
105,-3336.690673828125,-3419.73095703125
106,-3250.718994140625,-2742.443115234375
107,-3377.781005859375,-2010.1953125
108,-3448.37060546875,-4010.36083984375
109,-3489.1728515625,-2582.050537109375
110,-3586.68701171875,-2651.3525390625
111,-3697.20751953125,-3199.44189453125
112,-3717.66357421875,-3589.74609375
113,-3672.174560546875,-2717.174072265625
114,-3683.0341796875,-3124.113037109375
115,-3777.689697265625,-3989.93701171875
116,-3862.933837890625,-3748.51171875
117,-3677.59375,-3046.460693359375
118,-3773.40087890625,-2734.056396484375
119,-3860.328857421875,-4166.9794921875
120,-3865.01025390625,-4235.37890625
121,-3950.744873046875,-3072.326171875
122,-3873.670166015625,-2741.412353515625
123,-3887.5849609375,-3774.355712890625
124,-4053.10986328125,-3562.81298828125
125,-4167.33984375,-3846.533935546875
126,-4328.80126953125,-4529.5205078125
127,-4455.09033203125,-4574.19287109375
128,-4291.74755859375,-4562.728515625
129,-4100.27392578125,-3523.446044921875
130,-4286.4638671875,-3970.532958984375
131,-4570.90771484375,-4271.37646484375
132,-4524.837890625,-5296.4853515625
133,-4550.72900390625,-5170.3564453125
134,-4655.3203125,-4185.28369140625
135,-4690.275390625,-4443.67431640625
136,-4803.03271484375,-4647.15869140625
137,-4812.29541015625,-5533.77587890625
138,-4788.21630859375,-5312.55029296875
139,-5095.5703125,-4793.9345703125
140,-5112.5341796875,-4826.15283203125
141,-5139.0810546875,-4861.20703125
142,-5208.83251953125,-5045.26123046875
143,-5193.9228515625,-4890.32373046875
144,-5200.06591796875,-5656.86328125
145,-5245.92529296875,-5497.04541015625
146,-5243.23388671875,-4925.74609375
147,-5276.31884765625,-4325.2431640625
148,-5200.115234375,-5226.17431640625
149,-5298.69287109375,-5473.48046875
150,-5436.93701171875,-4698.48046875
151,-5560.9775390625,-5280.27197265625
152,-5646.49169921875,-5919.833984375
153,-5782.94921875,-5833.57666015625
154,-5878.35791015625,-6067.9345703125
155,-6014.8408203125,-6587.51123046875
156,-6086.60205078125,-6398.40966796875
157,-6090.04541015625,-6658.955078125
158,-6066.2431640625,-4633.99169921875
159,-5829.13037109375,-6211.36962890625
160,-5805.00830078125,-6107.7158203125
161,-5884.79345703125,-5939.0703125
162,-5960.1279296875,-5947.1748046875
163,-5920.59375,-5941.97607421875
164,-6013.05517578125,-5908.37841796875
165,-5972.890625,-2051.3154296875
166,-6180.734375,-6167.47607421875
167,-6245.29638671875,-6784.02783203125
168,-6422.3583984375,-6863.947265625
169,-6288.5595703125,-6900.6923828125
170,-6248.4697265625,-5254.2900390625
171,-6164.3359375,-6023.0185546875
172,-6268.81982421875,-6657.51904296875
173,-6245.4794921875,-6439.69775390625
174,-6282.2041015625,-6465.22705078125
175,-6312.98876953125,-6673.71875
176,-6466.13916015625,-6813.298828125
177,-6396.05126953125,-6074.1181640625
178,-6451.74267578125,-6534.37451171875
179,-6602.28564453125,-6581.556640625
180,-6519.6103515625,-7050.40966796875
181,-6534.34716796875,-6786.64599609375
182,-6680.9951171875,-6292.16845703125
183,-6565.05078125,-6424.97705078125
184,-6456.9306640625,-6554.7138671875
185,-6481.76171875,-6293.6767578125
186,-6387.28466796875,-5428.18701171875
187,-6411.52734375,-6151.2373046875
188,-6635.24755859375,-7099.1943359375
189,-6583.22998046875,-6506.63037109375
190,-6547.34619140625,-7099.5009765625
191,-6463.97705078125,-7399.955078125
192,-6472.68408203125,-5886.07373046875
193,-6590.18359375,-6814.880859375
194,-6586.24853515625,-7379.89990234375
195,-6662.9814453125,-5769.01318359375
196,-6620.6806640625,-6893.7451171875
197,-6610.71728515625,-6635.021484375
198,-6591.828125,-6751.87353515625
199,-6631.515625,-7469.46728515625
200,-6738.41259765625,-6311.83203125
201,-6784.38134765625,-6790.99169921875
202,-6864.62060546875,-7515.46728515625
203,-6864.59033203125,-6997.5419921875
204,-6934.64306640625,-7272.60498046875
205,-7029.51416015625,-6182.2060546875
206,-6968.6640625,-7139.7802734375
207,-6998.076171875,-6958.0
208,-6959.50439453125,-7149.630859375
209,-6998.36328125,-7231.60498046875
210,-6962.64794921875,-6461.39404296875
211,-6926.4306640625,-7358.2119140625
212,-6947.48974609375,-7774.06103515625
213,-6989.71044921875,-7012.71728515625
214,-6858.15576171875,-7036.0107421875
215,-7003.322265625,-7428.345703125
216,-7029.39208984375,-7027.1474609375
217,-6952.85693359375,-6953.2587890625
218,-6990.67626953125,-7588.4052734375
219,-7122.49951171875,-6695.5869140625
220,-7169.1787109375,-7750.87744140625
221,-7190.11767578125,-7492.74658203125
222,-7164.18115234375,-7695.18408203125
223,-7298.2822265625,-7730.2626953125
224,-7304.83935546875,-7021.51708984375
225,-7272.58544921875,-7723.0771484375
226,-7160.81396484375,-7601.685546875
227,-7240.11767578125,-7606.162109375
228,-7253.048828125,-7344.38623046875
229,-7312.5283203125,-6701.36083984375
230,-7203.61767578125,-7059.65673828125
231,-7216.53125,-7878.58154296875
232,-7407.26416015625,-7329.41845703125
233,-7328.064453125,-8012.791015625
234,-7333.1435546875,-5180.63427734375
235,-7145.2685546875,-7386.83837890625
236,-7412.529296875,-7659.1484375
237,-7216.287109375,-7928.2939453125
238,-7203.8603515625,-6712.4775390625
239,-7243.0927734375,-6965.98876953125
240,-7275.6474609375,-5829.11328125
241,-7191.20458984375,-7764.19970703125
242,-7210.99658203125,-7976.484375
243,-7233.35498046875,-7447.060546875
244,-7294.03955078125,-7930.30126953125
245,-7332.99609375,-7225.529296875
246,-7360.17919921875,-7354.16357421875
247,-7344.0244140625,-7676.37353515625
248,-7271.31982421875,-6459.2890625
249,-7232.8330078125,-8186.41796875
250,-7221.59033203125,-6893.25048828125
