epoch,loss,val_loss
0,42210.85546875,20354.0546875
1,16229.3291015625,13613.7783203125
2,11893.318359375,9812.060546875
3,8822.685546875,7873.662109375
4,7425.31884765625,6931.2412109375
5,6820.8525390625,6465.3408203125
6,6286.7421875,6501.69482421875
7,5966.58984375,5693.033203125
8,5804.107421875,6449.46240234375
9,5895.37744140625,5650.33935546875
10,5741.14501953125,5686.16650390625
11,5561.275390625,5409.99755859375
12,5705.28857421875,5793.2822265625
13,5754.712890625,5395.56103515625
14,5617.791015625,5435.9111328125
15,5524.63818359375,5289.49169921875
16,5534.22216796875,5326.9921875
17,5494.13623046875,5292.22412109375
18,5398.9677734375,5309.50537109375
19,5417.88037109375,5628.4951171875
20,5391.42138671875,5082.60546875
21,5337.35791015625,5377.4921875
22,5338.1748046875,5227.58251953125
23,5316.5537109375,5513.68505859375
24,5192.59716796875,5058.89111328125
25,5213.43212890625,4881.6025390625
26,5123.185546875,5032.4853515625
27,5070.03076171875,4705.50244140625
28,4708.94677734375,4417.87646484375
29,4418.01513671875,4672.05078125
30,4148.0107421875,3711.76171875
31,3808.864990234375,3403.451416015625
32,3567.717529296875,3696.464599609375
33,3325.51513671875,2937.58984375
34,3069.08740234375,3006.7333984375
35,2895.34814453125,2864.25048828125
36,2789.86376953125,3086.537841796875
37,2568.480712890625,2066.83056640625
38,2385.541015625,1728.440185546875
39,2234.398681640625,1722.3243408203125
40,2204.250732421875,1632.6956787109375
41,2201.475341796875,1984.9581298828125
42,1812.578125,1459.5386962890625
43,1814.0980224609375,1548.795166015625
44,1460.0762939453125,982.1820068359375
45,1251.6044921875,2504.027099609375
46,1089.9566650390625,1104.8555908203125
47,1104.905517578125,45.05720520019531
48,665.9193725585938,877.2598266601562
49,865.5039672851562,353.4841613769531
50,158.35081481933594,-450.6405029296875
51,128.9972686767578,-135.3581085205078
52,379.4024353027344,142.2893829345703
53,524.9365234375,43.94864273071289
54,428.6630554199219,332.30145263671875
55,516.9257202148438,1716.6632080078125
56,756.2809448242188,1510.3369140625
57,171.8839111328125,-349.52923583984375
58,-0.7990251779556274,940.3097534179688
59,340.8778991699219,1425.528564453125
60,97.2104721069336,250.09661865234375
61,172.50576782226562,101.94259643554688
62,94.10442352294922,2224.292724609375
63,174.00216674804688,-945.44189453125
64,-149.96754455566406,-316.76190185546875
65,-160.01953125,550.0856323242188
66,-317.8811340332031,-314.8363952636719
67,-406.9324645996094,-255.3465576171875
68,-710.6248779296875,-615.349609375
69,-547.5460205078125,-290.4134521484375
70,-407.189697265625,297.88494873046875
71,-462.1936340332031,-67.68144226074219
72,-461.2315368652344,-88.87401580810547
73,-800.1052856445312,-1385.9757080078125
74,-1018.4392700195312,-830.5547485351562
75,-1061.3197021484375,-688.2183227539062
76,-1178.4866943359375,-751.7940673828125
77,-1465.586669921875,-1579.80126953125
78,-1338.249267578125,-269.76837158203125
79,-1355.065673828125,-993.4473266601562
80,-1183.0235595703125,-2362.246826171875
81,-1256.160888671875,-2147.272705078125
82,-1595.3895263671875,-1614.182373046875
83,-1632.9010009765625,-2412.720458984375
84,-1812.31298828125,63.155269622802734
85,-1695.9918212890625,-1073.6988525390625
86,-1651.073974609375,-1467.8316650390625
87,-1883.085205078125,-1134.083251953125
88,-1848.4967041015625,-1556.2452392578125
89,-1764.7159423828125,-771.3443603515625
90,-1613.181640625,-2711.607666015625
91,-1616.72998046875,-2698.193115234375
92,-1838.9735107421875,-2087.33349609375
93,-1701.6370849609375,-2071.042724609375
94,-1697.0457763671875,-2148.660888671875
95,-1827.71337890625,-1890.574951171875
96,-1825.919921875,-2528.270263671875
97,-1731.5245361328125,1959.0858154296875
98,-1829.3829345703125,-834.794189453125
99,-1897.85205078125,-2273.86572265625
100,-1674.3983154296875,-908.9818725585938
101,-1746.740478515625,-2079.781982421875
102,-1962.48486328125,-1893.87744140625
103,-1906.8170166015625,-1652.51953125
104,-1874.70947265625,-2142.939697265625
105,-1925.456298828125,-2916.274169921875
106,-2336.234619140625,-2077.386962890625
107,-2260.2373046875,-2435.894775390625
108,-2166.777587890625,-2198.330810546875
